"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"21363";1353;"";"";"G≥owackiego Bartosza 15  ";"bud.o dwÛch mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-15";"15659/15";"2652/15";"2015-06-01";2015;5;"2015-05-01";12;"2015_05";"Wiosna";17,0953818;51,112761
"21364";1354;"";"";"Kowalska 143 ";"zbiorniki,silosy i bud.magazynowe";"budowa fundamentÛw i konstrukcji estakady suwnicy pomostowej q=3,5 t w budynku produkcyjno-magazynowym iatd 2";"urzπdzenie";"2015-05-07";"14566/15";"2653/15";"2015-06-01";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,1146147;51,1268343
"21365";1355;"";"";"Nulla Franciszka P≥k 25  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-05";"14208/15";"2655/15";"2015-06-01";2015;5;"2015-05-01";20;"2015_05";"Wiosna";17,0998169;51,1075149
"21366";1356;"";"";"Dokerska 17 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa oraz montaø instalacji urzπdzeÒ przeciwpoøarowych";"przebudowa";"2015-05-15";"15699/15";"2656/15";"2015-06-01";2015;5;"2015-05-01";12;"2015_05";"Wiosna";16,9662032;51,1415016
"21367";1357;"";"";"Staszica Stanis≥awa Plac 13  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-07";"14498/15";"2657/15";"2015-06-01";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,0330576;51,1237246
"21368";1358;"";"";"KrÍta 2  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-16";"11941/15";"2658/15";"2015-06-01";2015;4;"2015-04-01";33;"2015_04";"Wiosna";17,0400752;51,1227574
"21369";1359;"";"";"Solny Plac 15 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø oznakowania";"reklama";"2015-04-23";"12866/15";"2660/15";"2015-06-01";2015;4;"2015-04-01";28;"2015_04";"Wiosna";17,02919;51,108982
"21370";1360;"";"";"Kazimierza JagielloÒczyka 3  ";"bud.handlowo-uslugowe";"montaø wewnÍtrznej instalacji gazu w lokaluus≥ugowym 1b w budynku";"inst.wewnÍtrzna";"2015-03-30";"10005/15";"2661/15";"2015-06-01";2015;3;"2015-03-01";46;"2015_03";"Wiosna";17,0329977;51,1210322
"21371";1361;"";"";"Peronowa";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2015-04-21";"12548/15";"2662/15";"2015-06-01";2015;4;"2015-04-01";30;"2015_04";"Wiosna";17,0351643;51,0993666
"21372";1362;"";"";"Bema JÛzefa Gen. 6  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-08";"14627/15";"2665/15";"2015-06-01";2015;5;"2015-05-01";17;"2015_05";"Wiosna";17,0423455;51,1168602
"21373";1363;"";"";"JastrzÍbia 18 ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa szko≥y";"przebudowa";"2015-04-27";"13319/15";"2666/15";"2015-06-01";2015;4;"2015-04-01";26;"2015_04";"Wiosna";17,0068076;51,0848086
"21374";1364;"";"";"WyspiaÒskiego Stan.Wyb. 27 ";"bud.szkÛ≥ i instytucji badawczych";"remont i przebudowa wypoøyczalni g≥Ûwnej-pomieszczenia nr 307 w budynku a-1";"remont";"2015-05-19";"16069/15";"2667/15";"2015-06-01";2015;5;"2015-05-01";10;"2015_05";"Wiosna";17,0385376;51,1078852
"21375";1365;"";"";"Grabskiego W≥adys≥awa 1";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji wraz z dociepleniem úcian budynku mieszkalnego wielorodzinnego";"przebudowa";"2015-05-04";"13938/15";"2668/15";"2015-06-01";2015;5;"2015-05-01";21;"2015_05";"Wiosna";17,0187889;51,0976746
"21376";1366;"";"";"Kokosowa";"rurociπgi wodociπg.sieci rozdzielczej";"budowa odcinka ulicy ze zjazdem  ,sieci wodoc.,kanaliz. sanit. deszczowej i miejskiej kanaliz.teletechnicznej";"nowe";"2015-04-16";"11935/15";"2670/15";"2015-06-01";2015;4;"2015-04-01";33;"2015_04";"Wiosna";16,9020748;51,155798
"21377";1367;"";"";"KamieÒskiego Henryka Micha≥a";"linie elektroener.i telekom.rozdzielcz.";"odmowa";"nowe";"2015-05-21";"16245/15";"2673/15";"2015-06-02";2015;5;"2015-05-01";9;"2015_05";"Wiosna";17,0435725;51,1520657
"21378";1368;"";"";"Stab≥owicka 147A ";"bud.biurowe";"przebudowa fragmentu sciany budynku humaniutarium w celu zamointowania okien";"przebudowa";"2015-04-27";"13309/15";"2677/15";"2015-06-02";2015;4;"2015-04-01";27;"2015_04";"Wiosna";16,9030316;51,1718674
"21379";1369;"";"";"£ososiowicka";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego";"nowe";"2015-04-03";"10678/15";"2678/15";"2015-06-02";2015;4;"2015-04-01";43;"2015_04";"Wiosna";16,883509;51,1762555
"21380";1370;"";"";"Oppmana Artura 6 ";"bud.mieszkalne jednorodzinne";"rozbudowa wewnetrznej instalacji gazu w budynku mieszkalnym";"inst.wewnÍtrzna";"2015-05-05";"14224/15";"2682/15";"2015-06-02";2015;5;"2015-05-01";21;"2015_05";"Wiosna";17,0485562;51,1424404
"21381";1371;"";"";"RÛøana 34 ";"bud.mieszkalne jednorodzinne";"budowa przy≥πcza wodociagowego do budynku miezkalnego";"przy≥πcze";"2015-04-02";"10499/15";"2686/15";"2015-06-02";2015;4;"2015-04-01";44;"2015_04";"Wiosna";16,9939909;51,092721
"21382";1372;"";"";"Jarno≥towska 58A ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnÍtrzna";"2015-05-12";"14967/15";"2688/15";"2015-06-03";2015;5;"2015-05-01";17;"2015_05";"Wiosna";16,85015;51,1196951
"21383";1373;"";"";"Gajowa 40 ";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnÍtrznej instalacji gazowej oraz montaø c.o. w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-03-10";"7442/15";"2694/15";"2015-06-03";2015;3;"2015-03-01";62;"2015_03";"Wiosna";17,040909;51,0922629
"21384";1374;"";"";"O≥biÒska 16 ";"bud.o trzech i wiÍcej mieszkaniach";"remont dachu wraz z remontem wiÍøby dachowej w budynku mieszkalnym wielorodzinnym";"remont";"2015-04-20";"12437/15";"2695/15";"2015-06-03";2015;4;"2015-04-01";33;"2015_04";"Wiosna";17,0395559;51,122209
"21385";1375;"";"";"Paczkowska 40  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-23";"9190/15";"2696/15";"2015-06-03";2015;3;"2015-03-01";53;"2015_03";"Wiosna";17,048703;51,087288
"21386";1376;"";"";"Fabryczna 12 ";"zbiorniki,silosy i bud.magazynowe";"remont hali";"remont";"2015-03-31";"10235/15";"2698/15";"2015-06-03";2015;3;"2015-03-01";47;"2015_03";"Wiosna";16,9889779;51,1120014
"21387";1377;"";"";"Roosevelta Franklina 23  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-06";"14377/15";"2699/15";"2015-06-03";2015;5;"2015-05-01";21;"2015_05";"Wiosna";17,0422461;51,123458
"21388";1378;"";"";"KosynierÛw GdyÒskich 58  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-04-09";"10997/15";"2702/15";"2015-06-03";2015;4;"2015-04-01";40;"2015_04";"Wiosna";17,102629;51,111137
"21389";1379;"";"";"Bia≥oszewskiego Mirona";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-04-01";"10373/15";"2703/15";"2015-06-03";2015;4;"2015-04-01";46;"2015_04";"Wiosna";17,0330948;51,0509619
"21390";1380;"";"";"MaleczyÒskich Ewy I Karola 105 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2015-03-13";"8083/15";"2705/15";"2015-06-03";2015;3;"2015-03-01";59;"2015_03";"Wiosna";16,9772979;51,0722907
"21391";1381;"";"";"Grunwaldzka 12B ";"bud.biurowe";"remont i przebudowa pomieszczeÒ sanitarnych w budynku biuowo-us≥ugowym";"przebudowa";"2015-04-21";"12614/15";"2707/15";"2015-06-03";2015;4;"2015-04-01";32;"2015_04";"Wiosna";17,0565571;51,1151754
"21392";1382;"";"";"Przestrzenna 24  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-04-17";"12164/15";"2708/15";"2015-06-03";2015;4;"2015-04-01";34;"2015_04";"Wiosna";17,037792;51,089574
"21393";1383;"";"";"Boya-ØeleÒskiego Tadeusza Aleja 32 ";"bud.szkÛ≥ i instytucji badawczych";"przy≥πcze gazu niskiego cisnienia";"przy≥πcze";"2015-04-24";"13091/15";"2709/15";"2015-06-03";2015;4;"2015-04-01";29;"2015_04";"Wiosna";17,0577142;51,1352951
"21394";1384;"";"";"Lindego Samuela Bogumi≥a 7  ";"bud.o dwÛch mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-11";"14910/15";"2710/15";"2015-06-03";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,0402035;51,1372058
"21395";1385;"";"";"Rodakowskiego Henryka Hipolita 8 ";"bud.mieszkalne jednorodzinne";"montaø wewnetrznej instalacji gazu i c.o.w budynku miezkalnym";"inst.wewnÍtrzna";"2015-05-26";"16907/15";"2712/15";"2015-06-03";2015;5;"2015-05-01";7;"2015_05";"Wiosna";17,1044979;51,1006987
"21396";1386;"";"";"Prusa Boles≥awa 11  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-08";"10942/15";"2713/15";"2015-06-03";2015;4;"2015-04-01";41;"2015_04";"Wiosna";17,0480762;51,1196345
"21397";1387;"";"";"Biskupa Nankiera Plac 1 ";"bud.hoteli";"remont,przebudowa i nadbudowa budynku dydaktycznego na budynek hotelowo-us≥ugowy";"rozbudowa";"2014-11-28";"38558/14";"2714/15";"2015-06-03";2014;11;"2014-11-01";134;"2014_11";"JesieÒ";17,0361985;51,1126165
"21398";1388;"";"";"PromieÒ 3  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-07";"14477/15";"2715/15";"2015-06-03";2015;5;"2015-05-01";20;"2015_05";"Wiosna";17,101219;51,1029519
"21399";1389;"";"";"Kie≥czowska 64C ";"bud.handlowo-uslugowe";"montaø wewnÍtrznej instalacji gazowej w budynku us≥ugowym";"inst.wewnÍtrzna";"2015-04-15";"11815/15";"2717/15";"2015-06-03";2015;4;"2015-04-01";36;"2015_04";"Wiosna";17,1356448;51,1467468
"21400";1390;"";"";"Koniecpolskiego Stanis≥awa";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-04-29";"13646/15";"2719/15";"2015-06-03";2015;4;"2015-04-01";26;"2015_04";"Wiosna";16,8697321;51,1239804
"21401";1391;"";"";"Harcerska 6 ";"bud.mieszkalne jednorodzinne";"rozbudowa i przebudowa budynku mieszkalnego";"rozbudowa";"2015-04-02";"10440/15";"2720/15";"2015-06-03";2015;4;"2015-04-01";45;"2015_04";"Wiosna";16,9647;51,0831499
"21402";1392;"";"";"Koniecpolskiego Stanis≥awa";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-04-29";"13645/15";"2721/15";"2015-06-03";2015;4;"2015-04-01";26;"2015_04";"Wiosna";16,8697321;51,1239804
"21403";1393;"";"";"Piwnika-Ponurego Jana Mjr 87  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-06";"14375/15";"2723/15";"2015-06-03";2015;5;"2015-05-01";21;"2015_05";"Wiosna";17,0385376;51,1078852
"21404";1394;"";"";"KsiÍska 18 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-05-14";"15436/15";"2727/15";"2015-06-03";2015;5;"2015-05-01";15;"2015_05";"Wiosna";17,09095;51,0764749
"21405";1395;"";"";"GrabiszyÒska 238 ";"bud.handlowo-uslugowe";"rozbudowa budynku handlowo-us≥ugowego";"rozbudowa";"2015-05-25";"16706/15";"2729/15";"2015-06-03";2015;5;"2015-05-01";8;"2015_05";"Wiosna";16,9817697;51,0944269
"21406";1396;"";"";"Curie-Sk≥odowskiej Marii  87 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-13";"15196/15";"2730/15";"2015-06-03";2015;5;"2015-05-01";16;"2015_05";"Wiosna";17,0676928;51,1085148
"21407";1397;"";"";"Koúciuszki Tadeusza 146  ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"inst.wewnÍtrzna";"2015-03-31";"10142/15";"2731/15";"2015-06-03";2015;3;"2015-03-01";47;"2015_03";"Wiosna";17,0488157;51,0994252
"21408";1398;"";"";"Ba≥uckiego Micha≥a 1  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-19";"15955/15";"2732/15";"2015-06-03";2015;5;"2015-05-01";12;"2015_05";"Wiosna";17,0277267;51,1031186
"21409";1399;"";"";"Nagietkowa";"rurociπgi gazu sieci rozdzielczej";"budowa sieci gazowej úredniego ciúnienia";"nowe";"2015-04-01";"10309/15";"2736/15";"2015-06-03";2015;4;"2015-04-01";46;"2015_04";"Wiosna";17,0385376;51,1078852
"21410";1400;"";"";"Nowowiejska 94  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-05";"14211/15";"2737/15";"2015-06-03";2015;5;"2015-05-01";22;"2015_05";"Wiosna";17,0586952;51,1188989
"21411";1401;"";"";"KrÍta 12  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-11";"14940/15";"2738/15";"2015-06-03";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,0396145;51,1236901
"21412";1402;"";"";"Serowarska 8 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu,c.o w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-30";"13902/15";"2739/15";"2015-06-03";2015;4;"2015-04-01";25;"2015_04";"Wiosna";16,857388;51,142838
"21413";1403;"";"";"Mys≥owicka 47 ";"bud.handlowo-uslugowe";"budowa samoobs≥ugowego czterostanowiskowej z odkrytym stanowiskiem zewnetrznym";"nowe";"2015-02-11";"4219/15";"2740/15";"2015-06-03";2015;2;"2015-02-01";81;"2015_02";"Zima";17,1384462;51,110143
"21414";1404;"";"";"BudziszyÒska";"bud.handlowo-uslugowe";"budowa pawilonu handlowego";"nowe";"2015-05-18";"15873/15";"2745/15";"2015-06-05";2015;5;"2015-05-01";15;"2015_05";"Wiosna";16,9573801;51,1126033
"21415";1405;"";"";"Fabryczna 12 ";"bud.przemys≥owe";"przebudowa hali";"przebudowa";"2015-04-09";"11106/15";"2746/15";"2015-06-05";2015;4;"2015-04-01";42;"2015_04";"Wiosna";16,9889779;51,1120014
"21416";1406;"";"";"Gajowa 54 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-17";"12065/15";"2747/15";"2015-06-05";2015;4;"2015-04-01";36;"2015_04";"Wiosna";17,040709;51,090739
"21417";1407;"";"";"Polo Marca 9D ";"bud.handlowo-uslugowe";"przebudowa lokalu na salon fryzjerski";"przebudowa";"2015-04-03";"10655/15";"2748/15";"2015-06-05";2015;4;"2015-04-01";46;"2015_04";"Wiosna";17,1175428;51,1105263
"21418";1408;"";"";"Wierzbowa";"rurociπgi gazu sieci rozdzielczej";"pozwolenie na budowÍ gazociπgu niskiego ciúnienia.";"nowe";"2015-04-08";"10861/15";"2749/15";"2015-06-05";2015;4;"2015-04-01";43;"2015_04";"Wiosna";17,0368686;51,1057897
"21419";1409;"";"";"";"rurociπgi wodociπg.sieci rozdzielczej";"umorzenie";"nowe";"2015-05-13";"15290/15";"2752/15";"2015-06-05";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,0385376;51,1078852
"21420";1410;"";"";"Stawowa";"bud.handlowo-uslugowe";"umorzenie";"nowe";"2015-03-17";"8425/15";"2754/15";"2015-06-05";2015;3;"2015-03-01";59;"2015_03";"Wiosna";17,0341143;51,1006451
"21421";1411;"";"";"Orlπt Lwowskich Plac 12 ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie robÛt budowlanych-docieplenie úciany szczytowej budynku mieszkalnego, wielorodzinnego.";"remont";"2015-04-21";"12458/15";"2755/15";"2015-06-05";2015;4;"2015-04-01";34;"2015_04";"Wiosna";17,018715;51,109665
"21422";1412;"";"";"Brylantowa";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu úredniego ciúnienia wraz z przy≥πczami gazu dla budynkÛw";"nowe";"2015-04-03";"10641/15";"2756/15";"2015-06-05";2015;4;"2015-04-01";46;"2015_04";"Wiosna";17,0278694;51,0490594
"21423";1413;"";"";"Roosevelta Franklina 12 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";" ˇˇ";"2015-05-26";"16940/15";"2757/15";"2015-06-05";2015;5;"2015-05-01";9;"2015_05";"Wiosna";17,0421596;51,1224111
"21424";1414;"";"";"Trzmielowicka 7  ";"bud.przemys≥owe";"wykonanie robÛt budowlanych-docieplenie budynkÛw wraz z montaøem zadaszeÒ nad wejúciami do budynkÛw.";"remont";"2015-05-18";"15761/15";"2758/15";"2015-06-05";2015;5;"2015-05-01";15;"2015_05";"Wiosna";16,8654592;51,1451884
"21425";1415;"";"";"WyspiaÒskiego Stan.Wyb. 27 ";"bud.szkÛ≥ i instytucji badawczych";"roboty budowlane-wykonanie poziomej i pionowej izolacji przeciwwilgociowej úcian zewnÍtrznych oraz przebudowa schodÛw.";"remont";"2015-03-31";"10239/15";"2759/15";"2015-06-05";2015;3;"2015-03-01";49;"2015_03";"Wiosna";17,0385376;51,1078852
"21426";1416;"";"";"Pracy Aleja 1";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa schodÛw zewnÍtrznych i remont úcian oporowych.";"przebudowa";"2015-04-20";"12440/15";"2763/15";"2015-06-05";2015;4;"2015-04-01";35;"2015_04";"Wiosna";16,9863839;51,095391
"21427";1417;"";"";"GrabiszyÒska 139 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"nowe";"2015-04-07";"10689/15";"2764/15";"2015-06-05";2015;4;"2015-04-01";44;"2015_04";"Wiosna";17,0007503;51,0997255
"21428";1418;"";"";"Agrestowa";"bud.o dwÛch mieszkaniach";"budowa zespo≥u 65 budynkÛw jednorodzinnych dwulokalowych w zabudowie szeregowej";"nowe";"2015-03-31";"10262/15";"2766/15";"2015-06-05";2015;3;"2015-03-01";49;"2015_03";"Wiosna";17,0170834;51,0643065
"21429";1419;"";"";"Kwiatkowskiego Eugeniusza";"ulice i drogi pozosta≥e";"przebudowa uk≥adu drogowego";"przebudowa";"2015-06-03";"18132/15";"2768/15";"2015-06-08";2015;6;"2015-06-01";4;"2015_06";"Lato";16,9575652;51,0648122
"21430";1420;"";"";"åniadeckich Jana  i JÍdrzeja 38  ";"bud.mieszkalne jednorodzinne";"umorzenie";"inst.wewnÍtrzna";"2015-04-01";"10339/15";"2775/15";"2015-06-09";2015;4;"2015-04-01";50;"2015_04";"Wiosna";17,0759431;51,1209536
"21431";1421;"";"";"BudziszyÒska 6  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazu ,ciep≥ej wody uøytkowej i centralnego ogrzewania dla lokalu";"inst.wewnÍtrzna";"2015-04-21";"12566/15";"2776/15";"2015-06-09";2015;4;"2015-04-01";36;"2015_04";"Wiosna";16,9640865;51,1142114
"21432";1422;"";"";"SobÛtki 16 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu dla budynku mieszkalnego";"inst.wewnÍtrzna";"2015-04-27";"13117/15";"2777/15";"2015-06-09";2015;4;"2015-04-01";32;"2015_04";"Wiosna";16,967605;51,075423
"21433";1423;"";"";"Gajowa 40 ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-05-22";"16401/15";"2779/15";"2015-06-09";2015;5;"2015-05-01";13;"2015_05";"Wiosna";17,040909;51,0922629
"21434";1424;"";"";"Koúciuszki Tadeusza 65  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa piwnicy w celu przy≥πczenia do lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2015-03-19";"8814/15";"2781/15";"2015-06-09";2015;3;"2015-03-01";59;"2015_03";"Wiosna";17,0376346;51,1016231
"21435";1425;"";"";"Koúnego Augustyna 22 C ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazowej w budynku mieszkalnym jednorodzinnym";"inst.wewnÍtrzna";"2015-04-09";"11067/15";"2782/15";"2015-06-09";2015;4;"2015-04-01";44;"2015_04";"Wiosna";16,8631954;51,1245326
"21436";1426;"";"";"Semaforowa";"ulice i drogi pozosta≥e";"zagospodarowanie terenu w rejonie ulicy";" ˇˇ";"2015-05-28";"17236/15";"2783/15";"2015-06-09";2015;5;"2015-05-01";9;"2015_05";"Wiosna";17,0796448;51,0610873
"21437";1427;"";"";"Krzeszowska 18A ";"ulice i drogi pozosta≥e";"budowa zjazdu z drogi publicznej";"nowe";"2015-04-29";"13630/15";"2785/15";"2015-06-09";2015;4;"2015-04-01";30;"2015_04";"Wiosna";16,896278;51,136232
"21438";1428;"";"";"Nowowiejska 95  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-23";"12801/15";"2786/15";"2015-06-09";2015;4;"2015-04-01";34;"2015_04";"Wiosna";17,0610949;51,117101
"21439";1429;"";"";"Stopnicka 2 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-07";"14491/15";"2787/15";"2015-06-09";2015;5;"2015-05-01";24;"2015_05";"Wiosna";17,0045699;51,0907599
"21440";1430;"";"";"Koúnego Augustyna 22C ";"bud.mieszkalne jednorodzinne";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-09";"11068/15";"2788/15";"2015-06-09";2015;4;"2015-04-01";44;"2015_04";"Wiosna";16,8631954;51,1245326
"21441";1431;"";"";"Brzostowska";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-04-21";"12452/15";"2789/15";"2015-06-09";2015;4;"2015-04-01";36;"2015_04";"Wiosna";17,0365247;51,1645828
"21442";1432;"";"";"GÛrnicza 51 ";"bud.o trzech i wiÍcej mieszkaniach";"remont ,przebudowa i nadbudowa ze zmiana sposobu uzytkowania";"rozbudowa";"2015-04-17";"12215/15";"2791/15";"2015-06-09";2015;4;"2015-04-01";38;"2015_04";"Wiosna";16,958039;51,13693
"21443";1433;"";"";"Miernicza 3 ";"bud.o trzech i wiÍcej mieszkaniach";"remont  z dociepleniem elewacji podworzowej budynku wielorodzinnego";"remont";"2015-06-02";"17958/15";"2794/15";"2015-06-09";2015;6;"2015-06-01";6;"2015_06";"Lato";17,0499519;51,102795
"21444";1434;"";"";"PromieÒ 19  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-05-08";"14783/15";"2795/15";"2015-06-09";2015;5;"2015-05-01";23;"2015_05";"Wiosna";17,102287;51,104076
"21445";1435;"";"";"Jareckiego Henryka";"rurociπgi wodociπg.sieci rozdzielczej";"budowa odcinkÛw sieci wodociπgowej i kanalizacji sanitarnej";"nowe";"2015-05-15";"15711/15";"2796/15";"2015-06-09";2015;5;"2015-05-01";18;"2015_05";"Wiosna";17,0498077;51,0491355
"21446";1436;"";"";"Gromadzka";"bud.mieszkalne jednorodzinne";"budowa zespo≥u trzech budynkÛw mieszkalnych jednorodzinnych";"nowe";"2014-07-29";"24397/14";"2797/15";"2015-06-09";2014;7;"2014-07-01";226;"2014_07";"Lato";16,8487876;51,1292931
"21447";1437;"";"";"Suskiego Mariana 11 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-04-23";"12833/15";"2803/15";"2015-06-09";2015;4;"2015-04-01";34;"2015_04";"Wiosna";17,0385376;51,1078852
"21448";1438;"";"";"MiÍdzyleska 6A ";"zbiorniki,silosy i bud.magazynowe";"przebudowa czÍúci hali produkcyjnej";"przebudowa";"2015-03-24";"9237/15";"2807/15";"2015-06-10";2015;3;"2015-03-01";57;"2015_03";"Wiosna";17,069012;51,0799649
"21449";1439;"";"";"Dubois Stanis≥awa 22A ";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-05-22";"16522/15";"2812/15";"2015-06-10";2015;5;"2015-05-01";14;"2015_05";"Wiosna";17,0298368;51,1173828
"21450";1440;"";"";"RostafiÒskiego JÛzefa 16  ";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-23";"12944/15";"2813/15";"2015-06-10";2015;4;"2015-04-01";35;"2015_04";"Wiosna";17,0336272;51,1200597
