"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"19332";2608;"";"";"Wa³brzyska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej œn oraz rozbiórka linii napowietrznej œn";"nowe";"2014-08-25";"27400/14";"5098/14";"2014-10-16";2014;8;"2014-08-01";39;16,9781863;51,0641965
"19333";2609;"";"";"Osiniecka 60A ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2014-08-21";"27099/14";"5102/14";"2014-10-16";2014;8;"2014-08-01";41;16,8980798;51,12107
"19334";2610;"";"";"K³okoczycka  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-09-29";"31599/14";"5108/14";"2014-10-17";2014;9;"2014-09-01";15;17,0974348;51,156714
"19335";2611;"";"";"Piastowska  33";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnetrznej instalacji gazu i c.o.w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-09-30";"31728/14";"5110/14";"2014-10-17";2014;9;"2014-09-01";14;17,0610529;51,1151379
"19336";2612;"";"";"Wielkopolska 41A ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego z elementami infrastruktury";"nowe";"2014-08-13";"26441/14";"5111/14";"2014-10-17";2014;8;"2014-08-01";48;16,882503;51,1423129
"19337";2613;"";"";"Wiêckowskiego Stanis³awa 6 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2014-09-22";"30726/14";"5112/14";"2014-10-17";2014;9;"2014-09-01";20;17,0542334;51,0989319
"19338";2614;"";"";"Piastów Aleja 3 ";"ulice i drogi pozosta³e";"budowa zjazdu";"nowe";"2014-09-05";"28952/14";"5114/14";"2014-10-17";2014;9;"2014-09-01";31;16,964546;51,077267
"19339";2615;"";"";"Na Polance 8";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-09-29";"31469/14";"5115/14";"2014-10-17";2014;9;"2014-09-01";15;17,033663;51,133254
"19340";2616;"";"";"S¹dowa 1 ";"bud.biurowe";"remont elewacji budynku/segmentu a/ s¹du okrêgowego";"remont";"2014-09-08";"29091/14";"5116/14";"2014-10-17";2014;9;"2014-09-01";30;17,0242329;51,1059082
"19341";2617;"";"";"Parnickiego Teodora 2-4 ";"ulice i drogi pozosta³e";"przebudowa zjazdu z drogi";"przebudowa";"2014-09-05";"28928/14";"5117/14";"2014-10-17";2014;9;"2014-09-01";31;17,0290197;51,1395668
"19342";2618;"";"";"Powstañców Œl¹skich Plac 2  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. dla lokalu mieszkalnego";"inst.wewnêtrzna";"2014-08-28";"27869/14";"5118/14";"2014-10-17";2014;8;"2014-08-01";37;17,028845;51,099323
"19343";2619;"";"";"Solny Plac  14 ";"bud.o trzech i wiêcej mieszkaniach";"remont konstrukcji wiê¿by dachowej i pokrycia dachu budynku";"remont";"2014-08-27";"27802/14";"5120/14";"2014-10-17";2014;8;"2014-08-01";38;17,028963;51,109023
"19344";2620;"";"";"Stanis³awskiego Jana  18  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ instalacji gazowej";"inst.wewnêtrzna";"2014-09-02";"28479/14";"5121/14";"2014-10-17";2014;9;"2014-09-01";34;17,1066759;51,0996722
"19345";2621;"";"";"Jana Iii Sobieskiego Aleja  ";"ruroci¹gi kanalizac.sieci rozdzielczej";"budowa i przebudowa sieci kanalizacji sanitarnej";"nowe";"2014-09-17";"30342/14";"5123/14";"2014-10-17";2014;9;"2014-09-01";23;17,126856;51,1528408
"19346";2622;"";"";"Brucknera Aleksandra Aleja  32-38 ";"bud.handlowo-uslugowe";"przebudowa i rozbudowa obiektu handlowego";"rozbudowa";"2014-07-30";"24671/14";"5124/14";"2014-10-17";2014;7;"2014-07-01";58;17,0801947;51,1362485
"19347";2623;"";"";"Schuberta Franza Petera  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego wolnostoj¹cego";"nowe";"2014-09-12";"29855/14";"5128/14";"2014-10-17";2014;9;"2014-09-01";26;17,0660623;51,055713
"19348";2624;"";"";"Kanonia 9 ";"bud.o trzech i wiêcej mieszkaniach";"wykoñczenie wraz z monta¿em instacji wewnetrznych dla budynku kamienicy";"inst.wewnêtrzna";"2014-09-08";"28967/14";"5129/14";"2014-10-17";2014;9;"2014-09-01";30;17,0466279;51,1151379
"19349";2625;"";"";"Œwieradowska 6 ";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-10-07";"32541/14";"5135/14";"2014-10-20";2014;10;"2014-10-01";10;17,034826;51,077492
"19350";2626;"";"";"Braci Gierymskich  87 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-08";"29096/14";"5137/14";"2014-10-20";2014;9;"2014-09-01";31;17,110701;51,098402
"19351";2627;"";"";"Sukielicka  ";"ulice i drogi pozosta³e";"zarurowanie rowu melioracyjnego";"remont";"2014-08-14";"26498/14";"5138/14";"2014-10-20";2014;8;"2014-08-01";48;16,9429312;51,1192776
"19352";2628;"";"";"Nyska  16 ";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnetrznej instalacji gazu dla lokalu";"inst.wewnêtrzna";"2014-09-22";"30793/14";"5139/14";"2014-10-20";2014;9;"2014-09-01";21;17,04836;51,0885156
"19353";2629;"";"";"Kielecka  2A ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2013-12-31";"41257/13";"5140/14";"2014-10-20";2013;12;"2013-12-01";210;16,888801;51,1399033
"19354";2630;"";"";"Traugutta Romualda Gen. 139 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-29";"31612/14";"5141/14";"2014-10-20";2014;9;"2014-09-01";16;17,0556139;51,0980602
"19355";2631;"";"";"O³taszyñska  ";"bud.o trzech i wiêcej mieszkaniach";"zarurowanie fragmentu rowu";" ÿÿ";"2014-09-19";"30628/14";"5143/14";"2014-10-20";2014;9;"2014-09-01";22;17,0086477;51,0628032
"19356";2632;"";"";"Syrokomli W³adys³awa  24 ";"bud.mieszkalne jednorodzinne";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-09-04";"28762/14";"5145/14";"2014-10-20";2014;9;"2014-09-01";33;17,0474256;51,1395965
"19357";2633;"";"";"Zabrodzka 2  ";"bud.o trzech i wiêcej mieszkaniach";"zmiana sposobu uzytkowania -salon fryzjerski";"zmiana spos.u¿ytk.";"2014-08-22";"27352/14";"5146/14";"2014-10-20";2014;8;"2014-08-01";42;16,9759104;51,0636117
"19358";2634;"";"";"Lekarska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej œn oraz rozbiórka linii napowietrznej œn";"nowe";"2014-09-18";"30524/14";"5147/14";"2014-10-20";2014;9;"2014-09-01";23;17,0309413;51,1596448
"19359";2635;"";"";"G³ówna  38 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego w zabudowie bli¿niaczej";"nowe";"2014-08-07";"25668/14";"5148/14";"2014-10-20";2014;8;"2014-08-01";53;16,9091593;51,1599934
"19360";2636;"";"";"Rynek  16/17 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"przebudowa";"2014-07-11";"22449/14";"5150/14";"2014-10-20";2014;7;"2014-07-01";72;17,031052;51,1093678
"19361";2637;"";"";"G³ówna  38 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2014-08-07";"25667/14";"5151/14";"2014-10-20";2014;8;"2014-08-01";53;16,9091593;51,1599934
"19362";2638;"";"";"Wroc³awczyka Micha³a  40 ";"bud.niemieszkalne pozosta³e";"przebudowa i podzia³ loklau niemieszkalnego na dwa odrebne lokale";"przebudowa";"2014-09-19";"30662/14";"5156/14";"2014-10-21";2014;9;"2014-09-01";23;17,0558272;51,1117093
"19363";2639;"";"";"Kowalska 123C ";"bud.mieszkalne jednorodzinne";"umorzenie";"przebudowa";"2014-07-14";"22700/14";"5157/14";"2014-10-21";2014;7;"2014-07-01";72;17,1120918;51,1301042
"19364";2640;"";"";"Pr¹dzyñskiego Ignacego Gen.  13 ";"bud.o trzech i wiêcej mieszkaniach";"montaz wewnêtrznej instalacji gazu oraz instalacji c.o.w lokalu";"inst.wewnêtrzna";"2014-10-03";"32202/14";"5158/14";"2014-10-21";2014;10;"2014-10-01";13;17,0508871;51,1008715
"19365";2641;"";"";"Boles³awa Chrobrego  32 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-10-08";"32688/14";"5159/14";"2014-10-21";2014;10;"2014-10-01";10;17,034236;51,123343
"19366";2642;"";"";"Odolanowska  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"budowa odcinka sieci wodociagowej";"nowe";"2014-08-22";"27265/14";"5161/14";"2014-10-21";2014;8;"2014-08-01";43;17,1406031;51,1636189
"19367";2643;"";"";"Czechowicka  11 ";"bud.handlowo-uslugowe";"przebudowa budynku warsztatowego";"rozbudowa";"2014-09-26";"31285/14";"5162/14";"2014-10-21";2014;9;"2014-09-01";18;17,0850273;51,0818221
"19368";2644;"";"";"Jemio³owa  15  ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-09-10";"29453/14";"5163/14";"2014-10-21";2014;9;"2014-09-01";30;17,010376;51,098918
"19369";2645;"";"";"Dyrekcyjna 33C ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu us³ugowego na gabinet lekarski w budynku mieszkalnym wielorodzinnym z us³ugami";"przebudowa";"2014-10-15";"33495/14";"5164/14";"2014-10-21";2014;10;"2014-10-01";5;17,0394129;51,094864
"19370";2646;"";"";"Lisia 3 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnetrznej instalacji gazu w budynku";"inst.wewnêtrzna";"2014-09-23";"30984/14";"5165/14";"2014-10-21";2014;9;"2014-09-01";21;17,091948;51,04849
"19371";2647;"";"";"Hubska 113 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-25";"31228/14";"5166/14";"2014-10-21";2014;9;"2014-09-01";19;17,0452051;51,0886549
"19372";2648;"";"";"Wereszyckiego Henryka  29 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2014-09-02";"28507/14";"5168/14";"2014-10-21";2014;9;"2014-09-01";36;16,8755217;51,1597745
"19373";2649;"";"";"D¹browskiego Jana Henryka Gen.  26 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"remont";"2014-09-04";"28775/14";"5171/14";"2014-10-21";2014;9;"2014-09-01";34;17,0420301;51,1013449
"19374";2650;"";"";"Grota-Roweckiego Stefana Gen. 203 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"nowe";"2014-08-27";"27721/14";"5173/14";"2014-10-21";2014;8;"2014-08-01";40;17,0300696;51,0481833
"19375";2651;"";"";"Ró¿ana 4-6 ";"bud.biurowe";"przebudowa budynku administracyjno-gospodarczego i dydaktyczno-klubowego";"przebudowa";"2014-10-09";"32736/14";"5174/14";"2014-10-21";2014;10;"2014-10-01";9;16,9942182;51,0963946
"19376";2652;"";"";"Zatorska 5 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"inst.wewnêtrzna";"2014-08-07";"25708/14";"5175/14";"2014-10-21";2014;8;"2014-08-01";54;17,1251488;51,1610332
"19377";2653;"";"";"Wo³owska 4";"ulice i drogi pozosta³e";"droga wielopoziomowa z parkingiem";"nowe";"2014-10-16";"33518/14";"5177/14";"2014-10-21";2014;10;"2014-10-01";4;17,0261069;51,1466539
"19378";2654;"";"";"Rydygiera Ludwika  43 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-10-13";"33018/14";"5180/14";"2014-10-21";2014;10;"2014-10-01";7;17,0325509;51,1204401
"19379";2655;"";"";"Grota-Roweckiego Stefana Gen. 145 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-09-05";"28826/14";"5181/14";"2014-10-21";2014;9;"2014-09-01";33;17,0316523;51,053483
"19380";2656;"";"";"Polna  ";"linie elektroener.i telekom.rozdzielcz.";"budowa kontenerowej stacji";"nowe";"2014-08-13";"26257/14";"5184/14";"2014-10-21";2014;8;"2014-08-01";50;17,0815082;51,0588216
"19381";2657;"";"";"Wolnoœci Plac  ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci kablowej";"nowe";"2014-10-02";"32038/14";"5186/14";"2014-10-21";2014;10;"2014-10-01";14;17,0275614;51,1069475
"19382";2658;"";"";"Sernicka  16 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2014-09-11";"29647/14";"5187/14";"2014-10-21";2014;9;"2014-09-01";29;17,048758;51,0894
"19383";2659;"";"";"Popowicka 134A ";"bud.handlowo-uslugowe";"przebudowa dachu i wzmocnienie konstrukcji budynku handlowo-us³ugowego";"przebudowa";"2014-10-06";"32345/14";"5196/14";"2014-10-22";2014;10;"2014-10-01";13;16,9892179;51,128327
"19384";2660;"";"";"£ukowska  23 ";"bud.mieszkalne jednorodzinne";"budowa domu jednorodzinnego";"nowe";"2014-09-03";"28595/14";"5197/14";"2014-10-22";2014;9;"2014-09-01";36;16,921967;51,165707
"19385";2661;"";"";"Przybyszewskiego Stanis³awa  22 ";"ulice i drogi pozosta³e";"budowa zjazdu z drogi publicznej";"nowe";"2014-09-08";"28981/14";"5198/14";"2014-10-22";2014;9;"2014-09-01";33;17,0600124;51,1359998
"19386";2662;"";"";"Wittiga Edwarda 8 ";"bud.zbiorowego zamieszkania";"budowa fundamentu pod platformê dla osób niepe³nosprawnych przy budynku domu studenckiego";"przebudowa";"2014-09-25";"31199/14";"5199/14";"2014-10-22";2014;9;"2014-09-01";20;17,0855413;51,1026228
"19387";2663;"";"";"Kryniczna  21 ";"bud.mieszkalne jednorodzinne";"przebudowa elewacji budynku jednorodzinnego";"przebudowa";"2014-09-23";"30845/14";"5202/14";"2014-10-22";2014;9;"2014-09-01";22;17,0234299;51,052769
"19388";2664;"";"";"Kleczkowska  15  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-08-25";"27531/14";"5204/14";"2014-10-22";2014;8;"2014-08-01";43;17,033361;51,126889
"19389";2665;"";"";"Pi³sudskiego Józefa Mar. 34A  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokau mieszkalnego";"przebudowa";"2014-09-04";"28802/14";"5205/14";"2014-10-22";2014;9;"2014-09-01";35;17,0385376;51,1078852
"19390";2666;"";"";"Ga³owska 20A ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2014-09-29";"31487/14";"5208/14";"2014-10-22";2014;9;"2014-09-01";18;16,870646;51,118708
"19391";2667;"";"";"Morelowskiego Mariana  24 ";"bud.biurowe";"przebudowa instalacji gazu ziemnego";"inst.wewnêtrzna";"2014-09-02";"28462/14";"5213/14";"2014-10-23";2014;9;"2014-09-01";38;16,9704764;51,0723463
"19392";2668;"";"";"Roœlinna  ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"nowe";"2014-09-19";"30671/14";"5214/14";"2014-10-23";2014;9;"2014-09-01";25;16,9426483;51,1011213
"19393";2669;"";"";"Boles³awa Chrobrego  16 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnetrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-10-14";"33330/14";"5215/14";"2014-10-23";2014;10;"2014-10-01";8;17,0346337;51,1218966
"19394";2670;"";"";"Kminkowa  ";"bud.o trzech i wiêcej mieszkaniach";"budowa zespo³u budynków mieszkalnych wielorodzinnych";"nowe";"2014-09-04";"28748/14";"5216/14";"2014-10-23";2014;9;"2014-09-01";36;17,0009094;51,1783728
"19395";2671;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego,dwulokalowego w zabudowie wolno stojacej";"nowe";"2014-09-08";"29178/14";"5217/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19396";2672;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku jednorodzinnego";"nowe";"2014-09-08";"29179/14";"5218/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19397";2673;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego dwulokalowego w zabudowie wolno stoj¹cej";"nowe";"2014-09-08";"29185/14";"5219/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19398";2674;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego dwulokalowego w zabudowie wolno stoj¹cej";"nowe";"2014-09-08";"29177/14";"5220/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19399";2675;"";"";"Kasprowicza Jana Aleja 65A  ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"inst.wewnêtrzna";"2014-08-27";"27728/14";"5222/14";"2014-10-23";2014;8;"2014-08-01";42;17,0480687;51,1369641
"19400";2676;"";"";"Moœcickiego Ignacego  33 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"inst.wewnêtrzna";"2014-07-29";"24497/14";"5223/14";"2014-10-23";2014;7;"2014-07-01";63;17,0823529;51,0657802
"19401";2677;"";"";"Karmelkowa  ";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2014-07-25";"24066/14";"5224/14";"2014-10-23";2014;7;"2014-07-01";65;16,9687997;51,0698533
"19402";2678;"";"";"Koœciañska  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"budowa sieci wodoci¹gowej";"nowe";"2014-09-19";"30634/14";"5229/14";"2014-10-23";2014;9;"2014-09-01";25;16,883311;51,1430507
"19403";2679;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego dwulokalowego w zabudowie wolno stoj¹cej";"nowe";"2014-09-08";"29176/14";"5231/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19404";2680;"";"";"Henryka Brodatego  7";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-09-24";"31032/14";"5232/14";"2014-10-23";2014;9;"2014-09-01";22;17,032725;51,1183575
"19405";2681;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-09-08";"29182/14";"5234/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19406";2682;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego dwulokalowego w zabudowie wolno stoj¹cej";"nowe";"2014-09-08";"29181/14";"5235/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19407";2683;"";"";"Mielecka  28 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-08-29";"28056/14";"5236/14";"2014-10-23";2014;8;"2014-08-01";40;17,0023169;51,0908359
"19408";2684;"";"";"D³ugosza Jana  34 ";"linie telekomunikacyjne dalek.zasiêgu";"budowa kontenera teletechnicznego";"nowe";"2014-08-19";"26874/14";"5237/14";"2014-10-23";2014;8;"2014-08-01";48;17,0621923;51,1330068
"19409";2685;"";"";"Skwer Obroñców Helu 1 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-09-18";"30418/14";"5238/14";"2014-10-23";2014;9;"2014-09-01";26;17,041279;51,1394535
"19410";2686;"";"";"Legnicka  51-53 ";"bud.biurowe";"przebudowa pomieszczeñ biurowych na parterze i 2 piêtrze w budynku";"przebudowa";"2014-10-10";"32930/14";"5239/14";"2014-10-23";2014;10;"2014-10-01";10;16,990485;51,122783
"19411";2687;"";"";"Skwer Obroñców Helu 1 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-18";"30419/14";"5242/14";"2014-10-23";2014;9;"2014-09-01";26;17,041279;51,1394535
"19412";2688;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego";"nowe";"2014-09-08";"29180/14";"5243/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19413";2689;"";"";"OboŸna  ";"bud.mieszkalne jednorodzinne";"budowa szesciu budynków mieszkalnych";"nowe";"2014-09-04";"28768/14";"5244/14";"2014-10-23";2014;9;"2014-09-01";36;17,0349208;51,0584539
"19414";2690;"";"";"Reymonta W³adys³awa  10 ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku mieszkalnego wielorodzinnego z us³ugami w parterze,gara¿em podziemnym";"nowe";"2014-06-30";"20762/14";"5245/14";"2014-10-23";2014;6;"2014-06-01";84;17,0252788;51,1290474
"19415";2691;"";"";"Boczna 6 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2014-10-02";"31988/14";"5246/14";"2014-10-23";2014;10;"2014-10-01";16;17,044403;51,092692
"19416";2692;"";"";"Œwie¿a  54 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2014-08-12";"26073/14";"5247/14";"2014-10-23";2014;8;"2014-08-01";53;16,907667;51,1555229
"19417";2693;"";"";"Ksiêcia Witolda  82 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji wod-kan,gazowej,co i elektrycznej wraz z remontem lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2014-10-03";"32212/14";"5248/14";"2014-10-23";2014;10;"2014-10-01";15;17,0211145;51,1166394
"19418";2694;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku jednorodzinnego";"nowe";"2014-09-08";"29183/14";"5250/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19419";2695;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku jednorodzinnego";"nowe";"2014-09-08";"29174/14";"5251/14";"2014-10-23";2014;9;"2014-09-01";34;17,0385376;51,1078852
"19420";2696;"";"";"KuŸnicza  25 ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"przebudowa";"2014-10-16";"33602/14";"5256/14";"2014-10-24";2014;10;"2014-10-01";7;17,034494;51,11246
"19421";2697;"";"";"Partyzantów 121 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-24";"31057/14";"5257/14";"2014-10-24";2014;9;"2014-09-01";23;17,1099739;51,10725
"19422";2698;"";"";"Fromborska  ";"bud.mieszkalne jednorodzinne";"budowa przy³¹cza gazu niskiego ciœnienia przy ulicy";"przy³¹cze";"2014-09-04";"28713/14";"5259/14";"2014-10-24";2014;9;"2014-09-01";37;16,9421546;51,1502981
"19423";2699;"";"";"¯migrodzka  13 ";"bud.o trzech i wiêcej mieszkaniach";"remont i docieplenie elewacji tylnej oraz przebudowa wejœcia w budynku mieszkalnym wielorodzinnym";"remont";"2014-08-13";"26244/14";"5260/14";"2014-10-24";2014;8;"2014-08-01";53;17,037011;51,1350799
"19424";2700;"";"";"  ";"bud.o dwóch mieszkaniach";"budowa budynku mieszkalnego,jednorodzinnego ,dwulokalowego";"nowe";"2014-09-08";"29175/14";"5261/14";"2014-10-24";2014;9;"2014-09-01";35;17,0385376;51,1078852
"19425";2701;"";"";"Zgodna  21 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-09-23";"30863/14";"5262/14";"2014-10-24";2014;9;"2014-09-01";24;17,0519935;51,0991081
"19426";2702;"";"";"Kluczborska  15 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-09-10";"29394/14";"5263/14";"2014-10-24";2014;9;"2014-09-01";33;17,046226;51,1225389
"19427";2703;"";"";"Koœciuszki Tad.Gen.Plac  ";"bud.handlowo-uslugowe";"remont i przebudowa kiosku";"remont";"2014-08-28";"27871/14";"5265/14";"2014-10-24";2014;8;"2014-08-01";42;17,0385376;51,1078852
